idnoremp;Seccion18;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
10460;N2;79;2018;12216674;0;66041;3454459;3090854;756233;173;173;0;4073962;4140003;0;0;66041;1119710;0;0;1907058;6047061;12216674;9125820;6803294;1994;0;0;12216674;0;0;0;165;130;35;0;0;0;0;0;0;0;0;8;5;3;135;38;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689483;3591324;912865;0;0;579017;208331;0;0;756233;6803294;0;0;130387;344;126394;0;209664;0;0;130251;0;0;232936;3643;56007;150272;50926;10792;2868;940888;28551;257906;90984;79108;776379;0;135167;170;29123;11699;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10462;N2;79;2018;5637284;0;0;2154393;766716;32669;5;5;0;1195412;1195412;0;0;0;229445;0;0;589369;1784781;4365404;3598688;1817450;1995;0;1519827;4117457;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1195412;229445;0;0;262967;91259;32236;0;32669;1843988;1271880;0;101333;0;55666;0;53410;0;0;0;0;0;0;22678;100027;87790;14940;2822;453;152554;8618;85379;28961;85673;2778;48464;9636;15706;0;5625;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10463;N2;79;2018;4803342;0;13153;948463;837839;174883;48;48;0;1174035;1187188;0;0;13153;275935;0;0;510817;1698005;4803342;3965503;1872888;1998;0;1224473;3578869;0;0;0;46;18;28;0;0;0;0;0;0;0;0;2;2;0;20;28;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115451;1093219;241300;0;0;158900;41346;34636;0;174883;1872888;0;0;118233;0;41000;0;6467;55888;0;119405;0;0;0;0;32648;142960;57422;28247;1984;44258;43424;2230;58506;22650;87565;44255;15896;3313;12717;9395;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10464;H1;52;2018;30576242;1;15721;21937548;19835239;52922;49;49;0;2353716;2369437;0;0;15721;584126;0;0;1124140;3493577;30576242;10741003;3546499;1998;0;0;30576242;0;0;0;47;24;23;0;0;0;0;0;0;1;0;2;1;1;26;24;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2353716;584126;0;0;394462;145552;0;16939;52922;3546499;17326410;0;103224;1093628;220949;0;1415878;453138;0;442858;0;0;72950;4142;0;264260;1348;7232;1152;177180;0;0;116990;88131;0;1766;70018;15883;1258;42214;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10465;N2;79;2018;3488497;0;21087;1478494;1124790;274072;40;40;0;981537;1002624;0;0;21087;254588;0;0;436106;1438730;3488497;2363707;1712802;2002;0;0;3488497;0;0;0;38;18;20;0;0;0;0;0;0;0;0;2;1;1;19;21;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121025;896819;218280;0;0;137542;43976;0;0;274072;1712801;0;0;428562;0;41484;0;248321;56866;0;45653;0;0;0;103342;4151;100386;19973;24688;3089;80110;0;18901;20636;114074;62052;36802;46657;156;7489;15102;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10466;N2;79;2018;220081460;2;242128;169309115;34317237;1324460;896;896;0;21276919;23219850;1700804;0;242128;5562940;391844;0;10251629;33471479;89981648;55664411;34795939;1987;0;15864778;204216682;0;0;0;787;488;299;74;52;22;0;0;0;1;0;35;28;7;569;329;898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3070104;19127846;4641909;0;0;3160466;1092301;44078;75916;1324460;34795939;130099812;0;1080686;1150830;1146385;0;2492086;965293;0;5551096;0;0;3467885;231592;116786;4518837;161640;252581;73071;1601362;168843;8149192;784729;1278095;4524223;301512;399217;31200;230263;452137;3847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10467;N2;79;2018;2894821;0;24882;1393749;1235092;145490;45;45;0;1000029;1024911;0;0;24882;228154;0;0;437849;1462760;2894821;1659729;1608250;1957;0;19685;2875136;0;0;0;42;22;20;0;0;0;0;0;0;0;0;3;2;1;24;21;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1000029;228154;0;0;166133;43562;0;0;145490;1608250;0;0;330801;0;38682;0;110841;0;0;155415;0;0;0;6372;4430;42637;28505;8320;3314;68786;36246;52946;51025;26429;398833;0;12535;120;3033;14479;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10468;N2;79;2018;3292191;0;30408;1773868;1701741;77666;58;58;0;1232497;1262905;0;0;30408;271149;0;0;457654;1720559;3292191;1590450;1798225;1970;0;61249;3230942;0;0;0;55;32;23;0;0;0;0;0;0;0;0;3;1;2;33;25;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1232497;271149;0;0;148097;38408;0;0;77666;1798225;0;0;321797;0;32238;0;12545;13405;0;151957;0;0;0;48059;78978;0;112899;17024;3923;42498;675;67764;12364;28487;785390;17194;4841;0;10567;11263;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10469;H1;52;2018;5643323;5;16820;5268141;5158514;211396;47;47;0;1151454;1316691;148417;0;16820;333922;57968;0;690347;2007038;5643323;484809;2218434;1971;0;0;5643323;0;0;0;39;18;21;6;3;3;0;0;0;3;2;2;2;0;26;26;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;648440;697546;139390;0;0;229623;68834;0;87568;211396;2218434;2577966;0;285613;0;73948;0;13382;0;0;758095;0;0;0;26752;26267;761309;23665;73713;5663;65997;62335;0;118408;91080;0;64697;60003;21756;13939;55985;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10470;N2;79;2018;2582433;0;16491;869064;745059;189577;37;34;0;517099;816740;283150;0;16491;214730;109945;0;473437;1290177;2582433;1837374;1479754;1972;0;162106;2420327;3;1;2;14;10;4;18;14;4;0;0;0;0;0;2;2;0;27;10;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;517099;214730;0;0;106762;37249;4751;0;189577;1479754;0;0;67106;272;28789;0;88065;380;0;6886;0;0;7383;7559;4602;147088;54528;11489;0;60718;10018;44584;44867;23903;197568;20607;16951;6297;10065;9339;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10471;N2;79;2018;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
10472;N2;79;2018;16469155;0;74746;9897992;3811721;192903;171;171;0;3637375;3712121;0;0;74746;856329;0;0;1536638;5248759;10941380;7129659;5441662;1982;0;0;16469155;0;0;0;162;112;50;0;0;0;0;0;0;0;0;9;7;2;119;52;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3637375;856329;0;0;496157;184152;0;0;192903;5441662;5527775;0;913224;211;164838;0;274796;89586;0;165667;0;0;0;0;11235;182639;66797;156533;59026;243410;37896;141389;368629;222573;665737;157296;44292;289153;51930;63360;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10473;N2;79;2018;2599580;0;9372;881783;652297;17768;17;17;0;248893;258265;0;0;9372;55911;0;0;98192;356457;2599580;1947283;374225;1984;0;571;2599009;0;0;0;16;11;5;0;0;0;0;0;0;0;0;1;1;0;12;5;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;248893;55911;0;0;31950;10331;0;0;17768;374225;0;0;182891;0;21379;0;93366;110000;0;56095;0;0;0;0;0;135441;6429;88872;38852;18872;58397;0;26057;25146;0;3594;3942;6354;0;6060;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10474;N2;79;2018;24990600;2;398757;7618832;6984498;802772;344;344;0;7659500;8058257;0;0;398757;2044740;0;0;3846236;11904493;24990600;18006102;12707265;1987;0;0;24990600;0;0;0;303;196;107;0;0;0;0;0;0;2;0;41;31;10;229;117;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;962640;6985652;1755948;0;0;1281770;416836;102890;36935;802772;12707265;0;0;581777;1506644;275342;0;3931;318000;0;537156;0;0;1190123;81083;54295;749828;119745;58970;9451;1068675;82764;6382;160081;485445;25610;32897;33475;5292;92986;101945;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10475;N2;79;2018;6653067;0;0;5279547;998869;73539;18;18;0;568393;568393;0;0;0;124939;0;0;243276;811669;2654601;1655732;885208;1981;0;1402807;5250260;0;0;0;18;6;12;0;0;0;0;0;0;0;0;0;0;0;6;12;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;568393;124939;0;0;91839;26498;0;0;73539;885208;3998466;0;135356;0;150164;0;123326;0;0;192592;0;0;0;39721;17740;0;4384;8196;3657;60994;0;160787;27979;65907;249150;101;24278;0;1015;15734;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10476;N2;79;2018;8447764;0;7083;7751870;1157972;15934;17;17;0;443309;450392;0;0;7083;114443;0;0;193846;644238;1988178;830206;660172;1987;1306;0;8446458;0;0;0;16;11;5;0;0;0;0;0;0;0;0;1;1;0;12;5;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;443309;114443;0;0;60062;19341;0;0;15934;660172;6458630;956;11553;0;95949;0;26137;646;0;50054;0;0;0;123;0;187922;12796;6849;2356;31298;10828;118757;6058;14217;671922;24920;3717;0;8278;7904;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10477;H1;52;2018;13511856;2;0;6456620;5692337;1425663;50;50;0;3343108;3358207;15099;0;0;1402514;1056;0;2882241;6240448;13511856;7819519;7666111;1994;0;90732;13421124;0;0;0;49;27;22;1;1;0;0;0;0;1;1;0;0;0;29;23;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1657481;2182871;905270;0;0;880965;349316;248390;242055;1425663;7666111;0;0;2650209;0;156146;0;580807;-659;0;585807;0;0;29119;52422;0;571405;122501;7541;16;312302;0;86398;18009;509545;416220;11270;78763;539;0;26205;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10478;H1;52;2018;22927641;0;43393;4600337;4302838;416723;135;135;0;4312884;4393897;37620;0;43393;1162922;15048;0;2045716;6439613;22669665;18366827;6856336;1987;0;99000;22828641;0;0;0;127;54;73;3;0;3;0;0;0;0;0;5;3;2;57;78;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1369941;3353925;751940;0;0;638632;229114;0;0;416723;6856336;0;0;1035089;0;239024;0;25467;0;0;651133;0;0;0;2597;14029;550960;128031;576007;6169;429541;5796;25529;147879;480236;0;64167;86921;37935;46295;47532;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10479;M1;70;2018;27429345;4;69432;12005475;11253705;622076;189;189;0;4701633;7454643;2683578;0;69432;1168845;645913;0;3545379;11000022;27429345;16175640;11622098;1989;0;0;27429345;0;0;0;113;42;71;70;20;50;0;0;0;0;4;6;3;3;65;128;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60937;4658977;1150564;0;0;1365035;364522;1064;78706;622076;11622098;0;0;3575351;0;347194;0;150022;177790;0;3499378;0;0;0;268183;3985;793923;51495;258727;10187;151127;414661;62325;797441;693629;0;18406;90481;57787;194129;310548;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10480;H1;52;2018;5364081;2;12773;2021662;1869176;91649;60;60;0;1193327;1206100;0;0;12773;305562;0;0;600934;1807034;5364081;3494905;1898683;1990;0;0;5364081;0;0;0;58;25;33;0;0;0;0;0;0;2;0;2;1;1;28;34;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115442;1112518;270929;0;0;272556;59356;0;45682;91649;1935223;498234;0;78577;0;53348;0;84731;1814;0;298327;0;0;0;19076;211121;225190;25687;63133;8233;123202;52836;3459;71230;1671;34435;17789;53401;484;31026;18976;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10481;H1;52;2018;13536326;0;11339;6441291;3696774;0;79;79;0;2430716;2442055;0;0;11339;679460;0;0;1346656;3788711;13536326;9839552;3788711;1990;0;73259;13463067;0;0;0;77;45;32;0;0;0;0;0;0;0;0;2;2;0;47;32;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749122;1906331;454723;0;0;468359;198837;0;0;0;3788711;1342518;0;339818;0;164434;0;2189893;369842;0;117111;0;0;0;31544;103371;266591;2853;159876;3859;285151;159374;23450;127560;183832;340981;10744;125274;2547;55191;35477;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10482;H1;52;2018;15049896;0;32601;5498693;4915487;8098647;69;69;0;2626685;2659286;0;0;32601;906610;0;0;1614587;4273873;15049896;10134409;12372520;1992;0;1745809;13304087;0;0;0;66;17;49;0;0;0;0;0;0;0;0;3;2;1;19;50;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1565381;1530918;436996;0;0;546721;188471;0;0;8098647;12399735;0;0;1041208;0;160784;0;383288;0;0;0;0;0;0;0;0;578273;46037;310533;9267;337613;2946;0;251594;535044;1685902;0;74231;4625;23303;54045;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10483;H1;52;2018;8556065;8;17922;4592345;4429783;87240;69;67;0;1457268;1475190;0;0;17922;364142;0;0;656542;2131732;8556065;4126282;2218972;1992;0;0;8556065;2;1;1;64;39;25;0;0;0;0;0;0;2;6;3;1;2;43;34;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;276150;1263963;281297;0;0;217810;74590;0;199196;87240;2218972;2649943;0;181563;0;53874;0;94556;0;0;183515;0;0;0;7687;46663;350221;130074;35791;2642;159593;44868;11581;74411;221904;89;39104;26045;23055;18412;37558;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10484;H1;52;2018;4544926;0;46896;1637911;1547557;149349;92;92;0;1572119;1839810;220795;0;46896;398688;48279;0;789570;2629380;4544926;2997369;2778729;1994;0;31888;4513038;0;0;0;64;37;27;23;11;12;0;0;0;0;0;5;4;1;52;40;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;246476;1399586;324745;0;0;264730;77873;0;0;149349;2778729;547030;0;404915;0;47512;0;26540;10286;0;44070;0;0;0;7162;143683;176746;7838;3250;3051;53948;14770;5310;32415;8895;0;10643;35628;8361;20342;25516;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10485;H1;52;2018;23651961;0;197467;7645362;7171112;279615;414;412;0;8573008;8770475;0;0;197467;2225631;0;0;3985257;12755732;23651961;16480849;13035347;1994;0;59621;23592340;2;1;1;394;166;228;0;0;0;0;0;0;0;0;18;13;5;180;234;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;624963;8135534;2038142;0;0;1375141;384485;0;0;279615;13035347;0;0;561821;0;262342;0;142834;2313;0;3065938;0;0;0;106032;373155;401598;13916;76551;30540;525624;479254;3040;97483;137550;732507;7539;268356;7642;182952;166375;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10486;H1;52;2018;2217811;0;19140;1907698;1471549;10003;40;40;0;1265508;1284648;0;0;19140;343981;0;0;674864;1959512;2217811;746262;1969515;1995;0;0;2217811;0;0;0;37;28;9;0;0;0;0;0;0;0;0;3;3;0;31;9;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1265508;343981;0;0;238073;92810;0;0;10003;1969515;402435;0;124222;0;61927;0;364678;0;0;38851;0;0;0;1250;45022;49648;36089;9579;500;78767;31676;0;18909;218718;350100;7601;46432;3704;7193;10397;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10487;H1;52;2018;16984050;13;119960;5798796;5424886;423959;306;306;0;6983035;7102995;0;0;119960;1709074;0;0;3059555;10162550;16984050;11559164;10586509;1995;0;0;16984050;0;0;0;293;143;150;0;0;0;0;0;0;7;6;13;8;5;158;161;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413837;6693349;1584923;0;0;1033508;316973;0;271523;423959;10586509;767754;0;790360;0;184058;0;67067;86469;0;1370102;0;0;0;152413;267995;482579;87192;47394;35344;516910;12503;0;203192;107885;0;14433;102302;454;58740;172127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10488;H1;52;2018;12985031;3;51302;3796960;3537456;374686;149;149;0;3667669;3718971;0;0;51302;1007442;0;0;1906613;5625584;12727055;9189599;6000270;1995;0;0;12985031;0;0;0;143;64;79;0;0;0;0;0;0;2;1;6;4;2;70;82;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;325640;3439721;909750;0;0;532398;186060;180713;70392;374686;6000270;1287863;0;636232;0;137161;0;56203;51190;0;150088;0;0;62905;222507;4640;557461;23327;29785;6034;153339;485;0;29051;37698;0;271;167923;280;15361;96764;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10489;H1;52;2018;13574475;0;131330;2853564;2502894;512270;334;334;0;6314252;6445582;0;0;131330;1641176;0;0;2870091;9315673;13574475;11071581;9827943;1995;0;0;13574475;0;0;0;320;166;154;0;0;0;0;0;0;0;0;14;8;6;174;160;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;267851;6126756;1560821;0;0;940055;288860;0;0;512270;9827943;179929;0;109852;0;145960;0;176413;5942;0;346892;0;0;0;64330;0;508695;62633;80851;21850;348872;3023;0;99783;26054;0;479;349053;8934;95221;218682;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10490;H1;52;2018;41082741;0;94859;30477649;28644169;114790;202;202;0;4505199;4600058;0;0;94859;1465511;0;0;2308047;6908105;41082741;12438572;7022895;1995;0;0;41082741;0;0;0;191;92;99;0;0;0;0;0;0;0;0;11;5;6;97;105;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496068;4157951;1316691;0;0;580191;262345;0;0;114790;7022895;27170552;0;148564;0;301677;0;477143;1041276;0;94337;0;0;0;0;8319;288084;18357;19386;7533;220073;52231;9243;94271;53888;220676;32014;52342;11516;65700;90467;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10491;H1;52;2018;18353021;0;163803;5813938;4486492;115615;355;355;0;7820155;8190560;206602;0;163803;2204843;56888;0;3906520;12097080;18353021;13866529;12212695;1995;0;13654;18339367;0;0;0;330;167;163;9;6;3;0;0;0;0;0;16;8;8;181;174;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480829;7483575;2060594;0;0;1241915;402874;0;0;115615;12212695;0;0;171818;0;208886;0;1074977;0;0;1134863;0;0;0;189776;173118;876337;17829;39907;12677;776760;13302;1530;104457;52804;257942;27133;460640;4623;55861;158698;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10492;H1;52;2018;6801965;0;28124;4658157;4509536;77250;54;54;0;1177627;1205751;0;0;28124;310445;0;0;569327;1775078;6801965;2292429;1852328;1995;0;0;6801965;0;0;0;52;37;15;0;0;0;0;0;0;0;0;2;1;1;38;16;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1177627;310445;0;0;194125;64757;0;0;77250;1852328;0;0;206728;0;74531;0;26181;4446;0;175967;0;0;0;67929;136294;57693;17539;55209;4308;18225;3682045;0;5557;48103;21853;0;18458;731;15625;20735;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10493;H1;52;2018;95586;0;0;96807;81586;0;1;0;0;0;0;0;0;0;0;0;0;0;0;95586;14000;0;1995;0;0;95586;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;77431;0;1059;0;14120;0;0;4018;0;0;0;0;0;0;0;0;0;0;179;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10494;H1;52;2018;84526467;37;315657;29226862;26736368;1431315;844;844;0;15606490;18922531;3000384;0;315657;4101440;909736;0;11752341;30674872;84526467;57790099;32106187;1995;0;552592;83973875;0;0;0;550;295;255;254;139;115;0;0;0;16;21;40;29;11;479;402;881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3782370;12958831;2966729;0;0;5120103;1621062;0;693027;1431315;32106187;3583264;0;852257;0;1106129;0;1166104;0;0;1144771;0;0;0;283227;0;13980968;440300;1173064;72557;1449287;369577;160675;223196;1138129;10662;163422;67696;84205;114239;950106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10495;H1;52;2018;6199723;0;28333;2943737;2785352;54249;73;73;0;1590655;1618988;0;0;28333;559927;0;0;692311;2311299;6199723;3414371;2365548;1995;0;0;6199723;0;0;0;70;35;35;0;0;0;0;0;0;0;0;3;1;2;36;37;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380448;1324341;445793;0;0;68367;64017;0;0;54249;2365548;1105397;0;289095;0;74786;0;38717;30833;0;50483;0;0;0;47879;0;430564;271727;87688;8093;238653;30972;2359;8442;91269;0;0;72990;5683;30691;27416;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10496;H1;52;2018;26857138;19;61409;11814346;11463174;548465;135;135;0;4605359;4666768;0;0;61409;1232939;0;0;2045794;6712562;26857138;15393964;7261027;1999;0;403518;26453620;0;0;0;128;107;21;0;0;0;0;0;0;12;7;7;5;2;124;30;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2043707;3174764;619827;0;0;498270;314585;0;254305;548465;7261027;9084815;0;593723;0;257283;0;7940;70491;0;106800;0;0;0;180061;0;531934;42885;107965;4629;242435;992;40861;42112;123258;4997;6009;38594;8407;18385;45458;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10497;H1;52;2018;21027734;9;75412;5345253;5046848;867277;159;159;0;6853960;6929372;0;0;75412;2508490;0;0;4386382;11315754;21027734;15980886;12183031;2000;0;0;21027734;0;0;0;152;90;62;0;0;0;0;0;0;9;0;7;4;3;103;65;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4547031;3671038;1144381;0;0;1305190;455757;116945;210489;867277;12183031;0;0;86193;0;206611;0;57604;0;0;97285;0;0;1365379;89077;8223;1484840;15526;57210;17544;456276;17804;0;63714;898311;0;80652;59765;11343;2572;58835;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10499;H1;52;2018;22060135;7;42118;11182857;10737008;0;70;70;0;3058285;3100403;0;0;42118;1015464;0;0;1886443;4986846;22060135;11323127;4986846;2000;0;0;22060135;0;0;0;65;31;34;0;0;0;0;0;0;3;4;5;3;2;37;40;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1668206;1890541;515002;0;0;506238;248232;116509;163206;0;4986846;7588593;0;852838;0;247037;0;177273;0;0;0;0;0;0;165155;124043;1231870;27593;153243;0;69174;3144;0;76483;262572;0;0;0;0;40633;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10500;H1;52;2018;35859024;1;66796;25408170;24773066;2805548;163;163;0;6095882;6184568;21890;0;66796;1580864;4681;0;3210084;9394652;35859024;11085958;12200200;2001;0;0;35859024;0;0;0;150;54;96;6;5;1;0;0;0;1;0;7;7;0;67;97;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;996735;5398167;1281843;0;0;1112314;464631;47594;33560;2805548;12200199;15894172;0;235339;0;290716;0;199883;58575;0;902199;0;0;102962;728285;41671;3402333;23631;15265;19362;484888;1360059;0;904140;225224;30906;0;106935;3090;53671;291304;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10501;H1;52;2018;10589263;0;25142;7419166;7002725;152576;63;63;0;2140759;2165901;0;0;25142;488273;0;0;814440;2980341;10589263;3586538;3132917;2001;0;10056;10579207;0;0;0;59;33;26;0;0;0;0;0;0;0;0;4;2;2;35;28;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137108;2044783;447141;0;0;246273;79894;0;0;152576;3132917;5747205;0;337564;0;93068;0;175846;138255;0;159786;0;0;0;69722;15544;322670;23834;20203;2767;99646;0;10029;57098;41370;0;44692;38184;0;9470;12213;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10502;H1;52;2018;8115488;3;64246;2133808;1930808;432929;174;174;0;3409764;3474010;0;0;64246;761861;0;0;1473867;4947877;8115488;6184680;5380806;2002;0;22961;8092527;0;0;0;166;80;86;0;0;0;0;0;0;0;3;8;6;2;86;91;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113758;3330133;727734;0;0;467479;148158;96369;86485;432929;5380806;111024;0;130777;0;86020;0;71905;28888;0;154333;0;0;0;4238;108818;110361;2046;27896;14403;116334;43381;390;127872;43381;697281;11250;63527;630;45831;46737;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
